"tag","feeder","DateTime","Color_Combo","Sex","Age","time_diff","new_event","Event_ID"
"01103FD98F","P",2025-09-28 10:46:46,"PNL",NA,"HY",344,1,19
"01103FD98F","P",2025-09-28 10:46:47,"PNL",NA,"HY",1,0,19
"01103FD98F","P",2025-09-28 10:46:48,"PNL",NA,"HY",1,0,19
"01103FD98F","P",2025-09-28 10:46:49,"PNL",NA,"HY",1,0,19
"01103FD98F","P",2025-09-28 10:49:44,"PNL",NA,"HY",175,1,20
"01103FD98F","P",2025-09-28 10:53:04,"PNL",NA,"HY",200,1,21
"01103FD98F","P",2025-09-28 10:53:05,"PNL",NA,"HY",1,0,21
"01103FD98F","P",2025-09-28 10:53:07,"PNL",NA,"HY",2,0,21
"01103FD98F","P",2025-09-28 10:53:08,"PNL",NA,"HY",1,0,21
"01103FD98F","P",2025-09-28 10:53:09,"PNL",NA,"HY",1,0,21
"01103FD98F","P",2025-09-28 10:59:10,"PNL",NA,"HY",361,1,22
"01103FD98F","P",2025-09-28 10:59:11,"PNL",NA,"HY",1,0,22
"01103FD98F","P",2025-09-28 10:59:12,"PNL",NA,"HY",1,0,22
"01103FE44F","P",2025-09-28 10:59:56,"PBB","M","Nestling",44,0,22
"01103FE44F","P",2025-09-28 10:59:56,"PBB","M","HY",0,0,22
"01103FE44F","P",2025-09-28 10:59:56,"PBB","M","AHY",0,0,22
"01103FE44F","P",2025-09-28 10:59:57,"PBB","M","Nestling",1,0,22
"01103FE44F","P",2025-09-28 10:59:57,"PBB","M","HY",0,0,22
"01103FE44F","P",2025-09-28 10:59:57,"PBB","M","AHY",0,0,22
"01103FE44F","P",2025-09-28 10:59:58,"PBB","M","Nestling",1,0,22
"01103FE44F","P",2025-09-28 10:59:58,"PBB","M","HY",0,0,22
"01103FE44F","P",2025-09-28 10:59:58,"PBB","M","AHY",0,0,22
"01103FD98F","P",2025-09-28 11:00:14,"PNL",NA,"HY",16,0,22
"01103FE44F","P",2025-09-28 11:01:38,"PBB","M","Nestling",84,0,22
"01103FE44F","P",2025-09-28 11:01:38,"PBB","M","HY",0,0,22
"01103FE44F","P",2025-09-28 11:01:38,"PBB","M","AHY",0,0,22
"01103FD98F","P",2025-09-28 11:08:52,"PNL",NA,"HY",434,1,23
"01103FE44F","P",2025-09-28 11:09:39,"PBB","M","Nestling",47,0,23
"01103FE44F","P",2025-09-28 11:09:39,"PBB","M","HY",0,0,23
"01103FE44F","P",2025-09-28 11:09:39,"PBB","M","AHY",0,0,23
"01103FE44F","P",2025-09-28 11:13:11,"PBB","M","Nestling",212,1,24
"01103FE44F","P",2025-09-28 11:13:11,"PBB","M","HY",0,0,24
"01103FE44F","P",2025-09-28 11:13:11,"PBB","M","AHY",0,0,24
"01103FE44F","P",2025-09-28 11:13:12,"PBB","M","Nestling",1,0,24
"01103FE44F","P",2025-09-28 11:13:12,"PBB","M","HY",0,0,24
"01103FE44F","P",2025-09-28 11:13:12,"PBB","M","AHY",0,0,24
"01103FE44F","P",2025-09-28 11:13:13,"PBB","M","Nestling",1,0,24
"01103FE44F","P",2025-09-28 11:13:13,"PBB","M","HY",0,0,24
"01103FE44F","P",2025-09-28 11:13:13,"PBB","M","AHY",0,0,24
"01103FE44F","P",2025-09-28 11:13:14,"PBB","M","Nestling",1,0,24
"01103FE44F","P",2025-09-28 11:13:14,"PBB","M","HY",0,0,24
"01103FE44F","P",2025-09-28 11:13:14,"PBB","M","AHY",0,0,24
"01103FD98F","P",2025-09-28 11:13:50,"PNL",NA,"HY",36,0,24
"01103FD98F","P",2025-09-28 11:17:25,"PNL",NA,"HY",215,1,25
"01103FD98F","P",2025-09-28 11:18:06,"PNL",NA,"HY",41,0,25
"01103FD98F","P",2025-09-28 11:18:51,"PNL",NA,"HY",45,0,25
"01103FD98F","P",2025-09-28 12:06:41,"PNL",NA,"HY",2870,1,26
"01103FD98F","P",2025-09-28 12:06:42,"PNL",NA,"HY",1,0,26
"01103FD98F","P",2025-09-28 12:06:43,"PNL",NA,"HY",1,0,26
"01103FD98F","P",2025-09-28 12:07:46,"PNL",NA,"HY",63,0,26
"01103FD98F","P",2025-09-28 12:11:29,"PNL",NA,"HY",223,1,27
"01103FD98F","P",2025-09-28 12:11:30,"PNL",NA,"HY",1,0,27
"01103FD98F","P",2025-09-28 12:11:31,"PNL",NA,"HY",1,0,27
"01103FE44F","P",2025-09-28 12:11:36,"PBB","M","Nestling",5,0,27
"01103FE44F","P",2025-09-28 12:11:36,"PBB","M","HY",0,0,27
"01103FE44F","P",2025-09-28 12:11:36,"PBB","M","AHY",0,0,27
"01103FD98F","P",2025-09-28 13:16:15,"PNL",NA,"HY",3879,1,28
"01103FE44F","P",2025-09-28 13:16:29,"PBB","M","Nestling",14,0,28
"01103FE44F","P",2025-09-28 13:16:29,"PBB","M","HY",0,0,28
"01103FE44F","P",2025-09-28 13:16:29,"PBB","M","AHY",0,0,28
"01103FD98F","P",2025-09-28 13:43:06,"PNL",NA,"HY",1597,1,29
"01103FD98F","P",2025-09-28 13:43:07,"PNL",NA,"HY",1,0,29
"01103FD98F","P",2025-09-28 13:45:33,"PNL",NA,"HY",146,1,30
"01103FE44F","P",2025-09-28 13:45:45,"PBB","M","Nestling",12,0,30
"01103FE44F","P",2025-09-28 13:45:45,"PBB","M","HY",0,0,30
"01103FE44F","P",2025-09-28 13:45:45,"PBB","M","AHY",0,0,30
"01103FE44F","P",2025-09-28 13:45:47,"PBB","M","Nestling",2,0,30
"01103FE44F","P",2025-09-28 13:45:47,"PBB","M","HY",0,0,30
"01103FE44F","P",2025-09-28 13:45:47,"PBB","M","AHY",0,0,30
"01103FD98F","P",2025-09-28 13:46:33,"PNL",NA,"HY",46,0,30
"01103FD98F","P",2025-09-28 13:46:34,"PNL",NA,"HY",1,0,30
"01103FE44F","P",2025-09-28 13:48:01,"PBB","M","Nestling",87,0,30
"01103FE44F","P",2025-09-28 13:48:01,"PBB","M","HY",0,0,30
"01103FE44F","P",2025-09-28 13:48:01,"PBB","M","AHY",0,0,30
"01103FE44F","P",2025-09-28 13:50:12,"PBB","M","Nestling",131,1,31
"01103FE44F","P",2025-09-28 13:50:12,"PBB","M","HY",0,0,31
"01103FE44F","P",2025-09-28 13:50:12,"PBB","M","AHY",0,0,31
"01103FE44F","P",2025-09-28 13:50:50,"PBB","M","Nestling",38,0,31
"01103FE44F","P",2025-09-28 13:50:50,"PBB","M","HY",0,0,31
"01103FE44F","P",2025-09-28 13:50:50,"PBB","M","AHY",0,0,31
"01103FE44F","P",2025-09-28 13:50:51,"PBB","M","Nestling",1,0,31
"01103FE44F","P",2025-09-28 13:50:51,"PBB","M","HY",0,0,31
"01103FE44F","P",2025-09-28 13:50:51,"PBB","M","AHY",0,0,31
"01103FE44F","P",2025-09-28 13:50:52,"PBB","M","Nestling",1,0,31
"01103FE44F","P",2025-09-28 13:50:52,"PBB","M","HY",0,0,31
"01103FE44F","P",2025-09-28 13:50:52,"PBB","M","AHY",0,0,31
"01103FE44F","P",2025-09-28 13:50:53,"PBB","M","Nestling",1,0,31
"01103FE44F","P",2025-09-28 13:50:53,"PBB","M","HY",0,0,31
"01103FE44F","P",2025-09-28 13:50:53,"PBB","M","AHY",0,0,31
"01103FD98F","P",2025-09-28 13:51:24,"PNL",NA,"HY",31,0,31
"01103FD98F","P",2025-09-28 13:51:27,"PNL",NA,"HY",3,0,31
"01103FD98F","P",2025-09-28 13:51:28,"PNL",NA,"HY",1,0,31
"01103FD98F","P",2025-09-28 13:51:29,"PNL",NA,"HY",1,0,31
"01103FD98F","P",2025-09-28 13:51:30,"PNL",NA,"HY",1,0,31
"3B00495EB3","P",2025-09-28 15:28:45,"YBY","M","Nestling",5835,1,32
"01103FE44F","P",2025-09-28 16:14:45,"PBB","M","Nestling",2760,1,33
"01103FE44F","P",2025-09-28 16:14:45,"PBB","M","HY",0,0,33
"01103FE44F","P",2025-09-28 16:14:45,"PBB","M","AHY",0,0,33
"01103FD98F","P",2025-09-28 16:22:03,"PNL",NA,"HY",438,1,34
"01103FD98F","P",2025-09-28 16:22:04,"PNL",NA,"HY",1,0,34
"01103FD98F","P",2025-09-28 16:23:41,"PNL",NA,"HY",97,0,34
"01103FD98F","P",2025-09-28 16:23:42,"PNL",NA,"HY",1,0,34
"01103FD98F","P",2025-09-28 16:23:43,"PNL",NA,"HY",1,0,34
"01103FD98F","P",2025-09-28 16:32:04,"PNL",NA,"HY",501,1,35
"01103FD98F","P",2025-09-28 16:32:05,"PNL",NA,"HY",1,0,35
"01103FE44F","P",2025-09-28 16:34:01,"PBB","M","Nestling",116,0,35
"01103FE44F","P",2025-09-28 16:34:01,"PBB","M","HY",0,0,35
"01103FE44F","P",2025-09-28 16:34:01,"PBB","M","AHY",0,0,35
"01103FD98F","P",2025-09-28 16:35:05,"PNL",NA,"HY",64,0,35
"01103FE44F","P",2025-09-28 16:35:42,"PBB","M","Nestling",37,0,35
"01103FE44F","P",2025-09-28 16:35:42,"PBB","M","HY",0,0,35
"01103FE44F","P",2025-09-28 16:35:42,"PBB","M","AHY",0,0,35
"01103FD98F","P",2025-09-28 16:37:39,"PNL",NA,"HY",117,0,35
"01103FE44F","P",2025-09-28 16:38:02,"PBB","M","Nestling",23,0,35
"01103FE44F","P",2025-09-28 16:38:02,"PBB","M","HY",0,0,35
"01103FE44F","P",2025-09-28 16:38:02,"PBB","M","AHY",0,0,35
"3B0048E6CA","P",2025-09-28 17:07:39,"GDO","M","Nestling",1777,1,36
"3B00495EB3","P",2025-09-28 18:02:57,"YBY","M","Nestling",3318,1,37
"3B00495EB3","P",2025-09-28 18:02:58,"YBY","M","Nestling",1,0,37
"01103FDFF0","P",2025-09-29 07:34:17,"PBS",NA,"ASY",48679,1,38
"01103FDFF0","P",2025-09-29 07:34:18,"PBS",NA,"ASY",1,0,38
"01103FDFF0","P",2025-09-29 07:39:25,"PBS",NA,"ASY",307,1,39
"01103FD98F","P",2025-09-29 08:14:53,"PNL",NA,"HY",2128,1,40
"01103FD98F","P",2025-09-29 08:14:54,"PNL",NA,"HY",1,0,40
"01103FD98F","P",2025-09-29 08:43:24,"PNL",NA,"HY",1710,1,41
"01103FD98F","P",2025-09-29 08:44:51,"PNL",NA,"HY",87,0,41
"01103FD98F","P",2025-09-29 08:44:52,"PNL",NA,"HY",1,0,41
"01103FD98F","P",2025-09-29 09:01:26,"PNL",NA,"HY",994,1,42
"01103FD98F","P",2025-09-29 09:01:27,"PNL",NA,"HY",1,0,42
"01103FE44F","P",2025-09-29 09:03:09,"PBB","M","Nestling",102,0,42
"01103FE44F","P",2025-09-29 09:03:09,"PBB","M","HY",0,0,42
"01103FE44F","P",2025-09-29 09:03:09,"PBB","M","AHY",0,0,42
"01103FE44F","P",2025-09-29 09:03:10,"PBB","M","Nestling",1,0,42
"01103FE44F","P",2025-09-29 09:03:10,"PBB","M","HY",0,0,42
"01103FE44F","P",2025-09-29 09:03:10,"PBB","M","AHY",0,0,42
"01103FE44F","P",2025-09-29 09:03:11,"PBB","M","Nestling",1,0,42
"01103FE44F","P",2025-09-29 09:03:11,"PBB","M","HY",0,0,42
"01103FE44F","P",2025-09-29 09:03:11,"PBB","M","AHY",0,0,42
"01103FD98F","P",2025-09-29 09:04:30,"PNL",NA,"HY",79,0,42
"01103FE44F","P",2025-09-29 09:07:30,"PBB","M","Nestling",180,1,43
"01103FE44F","P",2025-09-29 09:07:30,"PBB","M","HY",0,0,43
"01103FE44F","P",2025-09-29 09:07:30,"PBB","M","AHY",0,0,43
"01103FE44F","P",2025-09-29 09:07:31,"PBB","M","Nestling",1,0,43
"01103FE44F","P",2025-09-29 09:07:31,"PBB","M","HY",0,0,43
"01103FE44F","P",2025-09-29 09:07:31,"PBB","M","AHY",0,0,43
"01103FE44F","P",2025-09-29 09:07:32,"PBB","M","Nestling",1,0,43
"01103FE44F","P",2025-09-29 09:07:32,"PBB","M","HY",0,0,43
"01103FE44F","P",2025-09-29 09:07:32,"PBB","M","AHY",0,0,43
"01103FE44F","P",2025-09-29 09:07:33,"PBB","M","Nestling",1,0,43
"01103FE44F","P",2025-09-29 09:07:33,"PBB","M","HY",0,0,43
"01103FE44F","P",2025-09-29 09:07:33,"PBB","M","AHY",0,0,43
"01103FE44F","P",2025-09-29 09:13:39,"PBB","M","Nestling",366,1,44
"01103FE44F","P",2025-09-29 09:13:39,"PBB","M","HY",0,0,44
"01103FE44F","P",2025-09-29 09:13:39,"PBB","M","AHY",0,0,44
"01103FE44F","P",2025-09-29 09:13:40,"PBB","M","Nestling",1,0,44
"01103FE44F","P",2025-09-29 09:13:40,"PBB","M","HY",0,0,44
"01103FE44F","P",2025-09-29 09:13:40,"PBB","M","AHY",0,0,44
"01103FE44F","P",2025-09-29 09:13:41,"PBB","M","Nestling",1,0,44
"01103FE44F","P",2025-09-29 09:13:41,"PBB","M","HY",0,0,44
"01103FE44F","P",2025-09-29 09:13:41,"PBB","M","AHY",0,0,44
"01103FE44F","P",2025-09-29 09:13:42,"PBB","M","Nestling",1,0,44
"01103FE44F","P",2025-09-29 09:13:42,"PBB","M","HY",0,0,44
"01103FE44F","P",2025-09-29 09:13:42,"PBB","M","AHY",0,0,44
"01103FD98F","P",2025-09-29 09:22:02,"PNL",NA,"HY",500,1,45
"01103FD98F","P",2025-09-29 09:22:39,"PNL",NA,"HY",37,0,45
"01103FD98F","P",2025-09-29 09:22:40,"PNL",NA,"HY",1,0,45
"01103FD98F","P",2025-09-29 09:22:41,"PNL",NA,"HY",1,0,45
"01103FD98F","P",2025-09-29 09:23:22,"PNL",NA,"HY",41,0,45
"01103FD98F","P",2025-09-29 09:23:23,"PNL",NA,"HY",1,0,45
"3B0048E6CA","P",2025-09-29 09:37:47,"GDO","M","Nestling",864,1,46
"01103FDFF0","P",2025-09-29 09:39:35,"PBS",NA,"ASY",108,0,46
"01103FDFF0","P",2025-09-29 09:39:36,"PBS",NA,"ASY",1,0,46
"3B0048E6CA","P",2025-09-29 09:40:04,"GDO","M","Nestling",28,0,46
"01103FE44F","P",2025-09-29 09:59:46,"PBB","M","Nestling",1182,1,47
"01103FE44F","P",2025-09-29 09:59:46,"PBB","M","HY",0,0,47
"01103FE44F","P",2025-09-29 09:59:46,"PBB","M","AHY",0,0,47
"01103FE44F","P",2025-09-29 09:59:47,"PBB","M","Nestling",1,0,47
"01103FE44F","P",2025-09-29 09:59:47,"PBB","M","HY",0,0,47
"01103FE44F","P",2025-09-29 09:59:47,"PBB","M","AHY",0,0,47
"01103FE44F","P",2025-09-29 10:00:24,"PBB","M","Nestling",37,0,47
"01103FE44F","P",2025-09-29 10:00:24,"PBB","M","HY",0,0,47
"01103FE44F","P",2025-09-29 10:00:24,"PBB","M","AHY",0,0,47
"01103FD98F","P",2025-09-29 10:03:29,"PNL",NA,"HY",185,1,48
"01103FD98F","P",2025-09-29 10:03:30,"PNL",NA,"HY",1,0,48
"01103FD98F","P",2025-09-29 10:03:31,"PNL",NA,"HY",1,0,48
"01103FD98F","P",2025-09-29 10:03:32,"PNL",NA,"HY",1,0,48
"01103FD98F","P",2025-09-29 11:03:24,"PNL",NA,"HY",3592,1,49
"01103FD98F","P",2025-09-29 11:03:25,"PNL",NA,"HY",1,0,49
"01103FD98F","P",2025-09-29 11:06:39,"PNL",NA,"HY",194,1,50
"01103FD98F","P",2025-09-29 11:10:10,"PNL",NA,"HY",211,1,51
"01103FD98F","P",2025-09-29 11:10:12,"PNL",NA,"HY",2,0,51
"01103FD98F","P",2025-09-29 11:23:23,"PNL",NA,"HY",791,1,52
"01103FD98F","P",2025-09-29 11:23:24,"PNL",NA,"HY",1,0,52
"01103FD98F","P",2025-09-29 11:23:25,"PNL",NA,"HY",1,0,52
"01103FD98F","P",2025-09-29 11:23:26,"PNL",NA,"HY",1,0,52
"01103FD98F","P",2025-09-29 11:23:27,"PNL",NA,"HY",1,0,52
"01103FE44F","P",2025-09-29 11:24:14,"PBB","M","Nestling",47,0,52
"01103FE44F","P",2025-09-29 11:24:14,"PBB","M","HY",0,0,52
"01103FE44F","P",2025-09-29 11:24:14,"PBB","M","AHY",0,0,52
"01103FD98F","P",2025-09-29 11:24:43,"PNL",NA,"HY",29,0,52
"01103FE44F","P",2025-09-29 11:26:26,"PBB","M","Nestling",103,0,52
"01103FE44F","P",2025-09-29 11:26:26,"PBB","M","HY",0,0,52
"01103FE44F","P",2025-09-29 11:26:26,"PBB","M","AHY",0,0,52
"01103FE44F","P",2025-09-29 11:26:27,"PBB","M","Nestling",1,0,52
"01103FE44F","P",2025-09-29 11:26:27,"PBB","M","HY",0,0,52
"01103FE44F","P",2025-09-29 11:26:27,"PBB","M","AHY",0,0,52
"01103FE44F","P",2025-09-29 11:26:28,"PBB","M","Nestling",1,0,52
"01103FE44F","P",2025-09-29 11:26:28,"PBB","M","HY",0,0,52
"01103FE44F","P",2025-09-29 11:26:28,"PBB","M","AHY",0,0,52
"01103FE44F","P",2025-09-29 11:26:29,"PBB","M","Nestling",1,0,52
"01103FE44F","P",2025-09-29 11:26:29,"PBB","M","HY",0,0,52
"01103FE44F","P",2025-09-29 11:26:29,"PBB","M","AHY",0,0,52
"01103FD98F","P",2025-09-29 11:47:15,"PNL",NA,"HY",1246,1,53
"01103FD98F","P",2025-09-29 11:48:41,"PNL",NA,"HY",86,0,53
"01103FD98F","P",2025-09-29 12:11:59,"PNL",NA,"HY",1398,1,54
"01103FE44F","P",2025-09-29 12:13:01,"PBB","M","Nestling",62,0,54
"01103FE44F","P",2025-09-29 12:13:01,"PBB","M","HY",0,0,54
"01103FE44F","P",2025-09-29 12:13:01,"PBB","M","AHY",0,0,54
"01103FD98F","P",2025-09-29 12:13:36,"PNL",NA,"HY",35,0,54
"01103FD98F","P",2025-09-29 12:13:39,"PNL",NA,"HY",3,0,54
"01103FD98F","P",2025-09-29 12:46:49,"PNL",NA,"HY",1990,1,55
"01103FD98F","P",2025-09-29 12:48:14,"PNL",NA,"HY",85,0,55
"01103FE44F","P",2025-09-29 12:49:32,"PBB","M","Nestling",78,0,55
"01103FE44F","P",2025-09-29 12:49:32,"PBB","M","HY",0,0,55
"01103FE44F","P",2025-09-29 12:49:32,"PBB","M","AHY",0,0,55
"01103FE44F","P",2025-09-29 12:52:37,"PBB","M","Nestling",185,1,56
"01103FE44F","P",2025-09-29 12:52:37,"PBB","M","HY",0,0,56
"01103FE44F","P",2025-09-29 12:52:37,"PBB","M","AHY",0,0,56
"01103FE44F","P",2025-09-29 12:52:38,"PBB","M","Nestling",1,0,56
"01103FE44F","P",2025-09-29 12:52:38,"PBB","M","HY",0,0,56
"01103FE44F","P",2025-09-29 12:52:38,"PBB","M","AHY",0,0,56
"01103FD98F","P",2025-09-29 12:52:46,"PNL",NA,"HY",8,0,56
"01103FD98F","P",2025-09-29 12:52:47,"PNL",NA,"HY",1,0,56
"01103FD98F","P",2025-09-29 12:52:48,"PNL",NA,"HY",1,0,56
"01103FE44F","P",2025-09-29 13:14:57,"PBB","M","Nestling",1329,1,57
"01103FE44F","P",2025-09-29 13:14:57,"PBB","M","HY",0,0,57
"01103FE44F","P",2025-09-29 13:14:57,"PBB","M","AHY",0,0,57
"01103FD98F","P",2025-09-29 13:19:59,"PNL",NA,"HY",302,1,58
"01103FD98F","P",2025-09-29 13:39:14,"PNL",NA,"HY",1155,1,59
"01103FD98F","P",2025-09-29 13:45:25,"PNL",NA,"HY",371,1,60
"01103FE44F","P",2025-09-29 13:45:33,"PBB","M","Nestling",8,0,60
"01103FE44F","P",2025-09-29 13:45:33,"PBB","M","HY",0,0,60
"01103FE44F","P",2025-09-29 13:45:33,"PBB","M","AHY",0,0,60
"01103FD98F","P",2025-09-29 13:46:02,"PNL",NA,"HY",29,0,60
"01103FD98F","P",2025-09-29 13:46:45,"PNL",NA,"HY",43,0,60
"01103FD98F","P",2025-09-29 13:46:46,"PNL",NA,"HY",1,0,60
"01103FD98F","P",2025-09-29 13:46:51,"PNL",NA,"HY",5,0,60
"01103FE44F","P",2025-09-29 13:47:56,"PBB","M","Nestling",65,0,60
"01103FE44F","P",2025-09-29 13:47:56,"PBB","M","HY",0,0,60
"01103FE44F","P",2025-09-29 13:47:56,"PBB","M","AHY",0,0,60
"01103FD98F","P",2025-09-29 13:52:05,"PNL",NA,"HY",249,1,61
"01103FD98F","P",2025-09-29 13:53:40,"PNL",NA,"HY",95,0,61
"01103FD98F","P",2025-09-29 13:53:41,"PNL",NA,"HY",1,0,61
"3B00495EB3","P",2025-09-29 14:30:48,"YBY","M","Nestling",2227,1,62
"01103FE44F","P",2025-09-29 14:44:33,"PBB","M","Nestling",825,1,63
"01103FE44F","P",2025-09-29 14:44:33,"PBB","M","HY",0,0,63
"01103FE44F","P",2025-09-29 14:44:33,"PBB","M","AHY",0,0,63
"01103FD98F","P",2025-09-29 14:47:30,"PNL",NA,"HY",177,1,64
"01103FD98F","P",2025-09-29 14:53:17,"PNL",NA,"HY",347,1,65
"01103FDFF0","P",2025-09-29 15:03:26,"PBS",NA,"ASY",609,1,66
"01103FDFF0","P",2025-09-29 15:03:27,"PBS",NA,"ASY",1,0,66
"01103FDFF0","P",2025-09-29 15:03:28,"PBS",NA,"ASY",1,0,66
"01103FDFF0","P",2025-09-29 15:03:59,"PBS",NA,"ASY",31,0,66
"01103FDFF0","P",2025-09-29 15:04:02,"PBS",NA,"ASY",3,0,66
"01103FDFF0","P",2025-09-29 15:05:15,"PBS",NA,"ASY",73,0,66
"01103FDFF0","P",2025-09-29 15:05:16,"PBS",NA,"ASY",1,0,66
"3B0048E6CA","P",2025-09-29 15:09:00,"GDO","M","Nestling",224,1,67
"01103FE44F","P",2025-09-29 15:58:35,"PBB","M","Nestling",2975,1,68
"01103FE44F","P",2025-09-29 15:58:35,"PBB","M","HY",0,0,68
"01103FE44F","P",2025-09-29 15:58:35,"PBB","M","AHY",0,0,68
"01103FE44F","P",2025-09-29 15:59:36,"PBB","M","Nestling",61,0,68
"01103FE44F","P",2025-09-29 15:59:36,"PBB","M","HY",0,0,68
"01103FE44F","P",2025-09-29 15:59:36,"PBB","M","AHY",0,0,68
"01103FD98F","P",2025-09-29 16:02:22,"PNL",NA,"HY",166,1,69
"01103FD98F","P",2025-09-29 16:11:43,"PNL",NA,"HY",561,1,70
"01103FD98F","P",2025-09-29 16:19:27,"PNL",NA,"HY",464,1,71
"01103FE44F","P",2025-09-29 16:19:42,"PBB","M","Nestling",15,0,71
"01103FE44F","P",2025-09-29 16:19:42,"PBB","M","HY",0,0,71
"01103FE44F","P",2025-09-29 16:19:42,"PBB","M","AHY",0,0,71
"01103FD98F","P",2025-09-29 16:20:36,"PNL",NA,"HY",54,0,71
"01103FD98F","P",2025-09-29 16:20:37,"PNL",NA,"HY",1,0,71
"01103FE44F","P",2025-09-29 16:22:00,"PBB","M","Nestling",83,0,71
"01103FE44F","P",2025-09-29 16:22:00,"PBB","M","HY",0,0,71
"01103FE44F","P",2025-09-29 16:22:00,"PBB","M","AHY",0,0,71
"01103FE44F","P",2025-09-29 16:22:01,"PBB","M","Nestling",1,0,71
"01103FE44F","P",2025-09-29 16:22:01,"PBB","M","HY",0,0,71
"01103FE44F","P",2025-09-29 16:22:01,"PBB","M","AHY",0,0,71
"01103FD98F","P",2025-09-29 16:22:08,"PNL",NA,"HY",7,0,71
"01103FD98F","P",2025-09-29 16:22:09,"PNL",NA,"HY",1,0,71
"01103FD98F","P",2025-09-29 16:22:10,"PNL",NA,"HY",1,0,71
"01103FD98F","P",2025-09-29 16:22:11,"PNL",NA,"HY",1,0,71
"3B0018CDF8","P",2025-09-29 16:28:33,"WWD","M","Nestling",382,1,72
"01103FD98F","P",2025-09-29 17:05:26,"PNL",NA,"HY",2213,1,73
"01103FD98F","P",2025-09-29 17:07:11,"PNL",NA,"HY",105,0,73
"01103FD98F","P",2025-09-29 17:07:12,"PNL",NA,"HY",1,0,73
"01103FD98F","P",2025-09-29 17:17:27,"PNL",NA,"HY",615,1,74
"01103FE44F","P",2025-09-29 17:23:19,"PBB","M","Nestling",352,1,75
"01103FE44F","P",2025-09-29 17:23:19,"PBB","M","HY",0,0,75
"01103FE44F","P",2025-09-29 17:23:19,"PBB","M","AHY",0,0,75
"01103FD98F","P",2025-09-29 17:23:33,"PNL",NA,"HY",14,0,75
"01103FD98F","P",2025-09-29 17:23:34,"PNL",NA,"HY",1,0,75
"01103FE44F","P",2025-09-29 17:24:07,"PBB","M","Nestling",33,0,75
"01103FE44F","P",2025-09-29 17:24:07,"PBB","M","HY",0,0,75
"01103FE44F","P",2025-09-29 17:24:07,"PBB","M","AHY",0,0,75
"01103FD98F","P",2025-09-30 08:27:27,"PNL",NA,"HY",54200,1,76
"01103FD98F","P",2025-09-30 08:27:28,"PNL",NA,"HY",1,0,76
"01103FD98F","P",2025-09-30 08:27:29,"PNL",NA,"HY",1,0,76
"01103FD98F","P",2025-09-30 08:27:30,"PNL",NA,"HY",1,0,76
"01103FD98F","P",2025-09-30 08:27:31,"PNL",NA,"HY",1,0,76
"01103FD98F","P",2025-09-30 08:27:32,"PNL",NA,"HY",1,0,76
"01103FD98F","P",2025-09-30 08:28:52,"PNL",NA,"HY",80,0,76
"01103FE44F","P",2025-09-30 08:30:14,"PBB","M","Nestling",82,0,76
"01103FE44F","P",2025-09-30 08:30:14,"PBB","M","HY",0,0,76
"01103FE44F","P",2025-09-30 08:30:14,"PBB","M","AHY",0,0,76
"01103FD98F","P",2025-09-30 08:31:22,"PNL",NA,"HY",68,0,76
"01103FD98F","P",2025-09-30 08:31:23,"PNL",NA,"HY",1,0,76
"01103FD98F","P",2025-09-30 08:44:02,"PNL",NA,"HY",759,1,77
"01103FD98F","P",2025-09-30 08:44:03,"PNL",NA,"HY",1,0,77
"01103FD98F","P",2025-09-30 08:48:19,"PNL",NA,"HY",256,1,78
"01103FD98F","P",2025-09-30 08:48:20,"PNL",NA,"HY",1,0,78
"01103FD98F","P",2025-09-30 09:10:41,"PNL",NA,"HY",1341,1,79
"01103FD98F","P",2025-09-30 09:10:42,"PNL",NA,"HY",1,0,79
"01103FD98F","P",2025-09-30 09:10:43,"PNL",NA,"HY",1,0,79
"01103FD98F","P",2025-09-30 09:10:44,"PNL",NA,"HY",1,0,79
"01103FD98F","P",2025-09-30 09:19:06,"PNL",NA,"HY",502,1,80
"01103FD98F","P",2025-09-30 09:24:44,"PNL",NA,"HY",338,1,81
"01103FD98F","P",2025-09-30 09:24:45,"PNL",NA,"HY",1,0,81
"01103FE44F","P",2025-09-30 09:36:31,"PBB","M","Nestling",706,1,82
"01103FE44F","P",2025-09-30 09:36:31,"PBB","M","HY",0,0,82
"01103FE44F","P",2025-09-30 09:36:31,"PBB","M","AHY",0,0,82
"01103FE44F","P",2025-09-30 09:36:32,"PBB","M","Nestling",1,0,82
"01103FE44F","P",2025-09-30 09:36:32,"PBB","M","HY",0,0,82
"01103FE44F","P",2025-09-30 09:36:32,"PBB","M","AHY",0,0,82
"01103FE44F","P",2025-09-30 09:36:33,"PBB","M","Nestling",1,0,82
"01103FE44F","P",2025-09-30 09:36:33,"PBB","M","HY",0,0,82
"01103FE44F","P",2025-09-30 09:36:33,"PBB","M","AHY",0,0,82
"01103FE44F","P",2025-09-30 09:48:25,"PBB","M","Nestling",712,1,83
"01103FE44F","P",2025-09-30 09:48:25,"PBB","M","HY",0,0,83
"01103FE44F","P",2025-09-30 09:48:25,"PBB","M","AHY",0,0,83
"01103FE44F","P",2025-09-30 09:48:55,"PBB","M","Nestling",30,0,83
"01103FE44F","P",2025-09-30 09:48:55,"PBB","M","HY",0,0,83
"01103FE44F","P",2025-09-30 09:48:55,"PBB","M","AHY",0,0,83
"01103FE44F","P",2025-09-30 09:48:56,"PBB","M","Nestling",1,0,83
