,Year,Data Needed (see orange cell),Blood in Hand (ref. priority extraction sheet for location of sample) ,,Metal  # (highlighted yellow if missing data on this bird),Color Combo,Sex,Date,"Status (New,Previous year, It's Alive!!)",Location: Feeder/MistNet/NB,"Age (ASY,AHY,HY(Juv),Nestling)","Color crest (3blk,2drk grey,1light grey)","Color proximal lower mandible (3blk,2drk grey,1light grey)",Blood Taken,Feathers Taken,Mass (g),Tarsus (mm),Wing (mm),RFID #,Tarsus/wing  collected by,IA nestbox of origin,Notes,Other Notes,Recapture date,Recapture location,
169,2023,,,,3011-89265,GBO,,05/25/23,N,NB71,AHY,2,2,Y,,17.9,19.5,74.0,3B00184FDE,"JM, IC, AS, OS, MH",,,,,,
171,2023,,,,3011-89266,GRR,,05/26/23,N,F6 (GY),HY,1,1,Y,,19.7,19.8,76.0,3B0018D570,"OS, UE, MH",,"Very young, possibly a fledgling",,,,
170,2023,,,,3011-89267,GRB,M,05/26/23,N,NB50,ASY,3,2,Y,,19.5,21.5,80.0,3B0019E23C,"OS, UE, MH",,,,,,
172,2023,,,,2691-21861,CBS,,05/26/23,P,F6 (GY),ASY,3,3,Y,,17.4,22.5,73.0,3B00188DE0,"OS, UE, MH",,7/6: fighting with PWL in trap,weight and blood taken 7/6/23. Blood was also taken 7/3/23. DO NOT NEED MORE BLOOD,"(logged in the first CBS row above), (search gov't ID w/o hyphon)",,
173,2023,,,,2711-56888,GYW,M,05/26/23,R,F7 (GG),-,-,-,-,,-,-,-,-,"OS, UE, MH",,"Repeat band combo, changed from GYW to GDW 05/29/25",,,,
174,2023,,,,3011-89268,GRG,,05/30/23,N,NB2,HY,2,1,Y,,17.5,19.9,72.0,3B00183666,"OS, JM",,"Small, mangled tail, possibly attacked?","Good parent, AHY or SY? Very small",,,
175,2023,,,,3011-89270,GRS,F,05/30/23,N,NB14,AHY,2,2,Y,,17.9,19.4,74.0,3B00194A2A,"OS, JM",,"Lost the -69 metal band, likely the mom",,6/30/2023,FK,
176,2023,,,,3011-89271,GRN,,05/30/23,N,NB49,ASY,3,2,Y,,19.9,20.9,76.0,3B0018929D,"OS, JM",,good boy,,,,
177,2023,,,,2711-56862,SOR,,05/30/23,R,NB53,ASY,3,2,-,,-,-,-,-,"OS, JM",,,,,,
178,2023,,,,3011-89265,GBO,,05/31/23,R,NB71,AHY,2,2,-,,-,-,-,-,"OS, UE, MH",,,,,,
179,2023,,,,3011-89272,GLB,,05/31/23,N,NB74,AHY,1-2,2,Y,,15.4,19.2,70.0,3B0018BBB7,"OS, UE, MH",,seemed young,,,,
180,2023,,,,3011-89273,GLL,M,05/31/23,N,NB96,Nestling,-,-,Y,,19.4,20.5,-,3B0019B690,"OS, UE, MH",,,,,,
181,2023,,,,3011-89274,GLW,,05/31/23,N,NB96,Nestling,-,-,Y,,18.4,19.7,-,3B00193BE6,"OS, UE, MH",,busted nails in 1 foot - bag?,,,,
182,2023,,,,3011-89275,GLG,F,05/31/23,N,NB96,Nestling,-,-,Y,,17.4,19.8,-,3B004C6C6E,"OS, UE, MH",,,,,,
183,2023,,,,3011-89276,GWW,,05/31/23,N,NB96,Nestling,-,-,Y,,15.8,18.7,-,3B0049B0CF,"OS, UE, MH",,* take new blood samples if recaptured,,,,
184,2023,,,,3011-89277,GWG,,05/31/23,N,NB96,Nestling,-,-,Y,,16.2,18.5,-,3B0019325D,"OS, UE, MH",,,,,,
185,2023,,,,3011-89278,GWT,,06/01/23,N,F-GG,HY,1,1,Y,,19.1,20.9,72.0,3B00482ECA,"JM, OS, MH, AS",,stressed. 7/10/23: caught with RNL,Repeated band combo,"6/28/23, 6/30/2023?, 7/3/23, 7/10/23, 7/29/23","FJ, FK?, FJ, FK, FJ",
186,2023,,,,3011-89279,GWO,,06/05/23,N,NB53,Nestling,-,-,Y,,19.4,20.2,-,3B0018D0BA,"JM, OS, IC, AS",,,,,,
187,2023,,,,3011-89280,GWN,,06/05/23,N,NB53,Nestling,-,-,Y,,17.2,20.4,-,3B00186C82,"JM, OS, IC, AS",,,,,,
188,2023,,,,3011-89281,GGB,,06/05/23,N,NB53,Nestling,-,-,Y,,15.3,18.5,-,3B00187262,"JM, OS, IC, AS",,,,,,
189,2023,,,,3011-89282,GGG,,06/05/23,N,NB53,Nestling,-,-,Y,,16.6,20.4,-,3B00184CE3,"JM, OS, IC, AS",,,,,,
190,2023,,,,3011-89283,GGS,,06/05/23,N,NB53,Nestling,-,-,Y,,17.5,21.5,-,3B00188565,"JM, OS, IC, AS",,,,,,
191,2023,,,,3011-89284,GTR,F,06/05/23,N,NB50,Nestling,-,-,Y,,16.6,20.4,-,3B00188B4E,"JM, OS, IC, AS",,,,,,
192,2023,,,,3011-89285,GTL,,06/05/23,N,NB50,Nestling,-,-,Y,,16.7,19.8,-,3B00189496,"JM, OS, IC, AS",,,blood sample label is not clear between ...85 & ...86; note in ...86 may act as clarification but unsure,,,
193,2023,,,,3011-89286,GTW,,06/05/23,N,NB50,Nestling,-,-,-,,-,-,-,3B00191789,"JM, OS, IC, AS, UE",,"leg cut by metal band, bled profusely, so no blood taken",blood sample label is not clear between ...85 & ...86; note in ...86 may act as clarification but unsure,,,
194,2023,,,,3011-89287,CTW,,06/05/23,N,NB50,Nestling,-,-,Y,,19.2,20.8,-,3B00183916,"JM, OS, IC, AS, UE",,"Ran out of G RFIDs, transitioned to C",,,,
195,2023,,,,3011-89288,CBG,M,06/05/23,N,NB49,Nestling,-,-,Y,,17.4,19.0,-,3B00184891,"JM, OS, IC, AS, UE",,,,,,
196,2023,,,,3011-89289,CLW,M,06/05/23,N,NB49,Nestling,-,-,Y,,19.5,20.7,-,3B00483E52,"JM, OS, IC, AS, UE",,,,,,
197,2023,,,,3011-89290,CLG,,06/05/23,N,NB49,Nestling,-,-,Y,,19.1,21.2,-,3B00185E1E,"JM, OS, IC, AS, UE",,,,,,
198,2023,,,,3011-89291,CLS,M,06/05/23,N,NB49,Nestling,-,-,Y,,18.1,21.1,-,3B0018B9D0,"JM, OS, IC, AS, UE",,,,,,
199,2023,,,,3011-89292,CGY,M,06/05/23,N,NB42,Nestling,-,-,Y,,18.3,20.1,-,3B0018D03C,"JM, OS, IC, AS, UE",,,,,,
200,2023,,,,3011-89293,CGW,M,06/05/23,N,NB42,Nestling,-,-,Y,,17.7,20.9,-,3B0018E76A,"JM, OS, IC, AS, UE",,,,,,
201,2023,,,,3011-89294,CGS,M,06/05/23,N,NB42,Nestling,-,-,Y,,17.8,20.5,-,3B0018C5DF,"JM, OS, IC, AS, UE",,,,,,
202,2023,,,,3011-89295,CNT,M,06/05/23,N,NB42,Nestling,-,-,Y,,17.7,20.4,-,3B0018FC07,"JM, OS, IC, AS, UE",,,,,,
203,2023,,,,3011-89296,SBB,M,06/06/23,N,NB30,Nestling,-,-,Y,,17.4,20.6,-,3B001925DB,"OS, MH",,"Very lethargic, slow/tired, little blood",,,,
204,2023,,,,3011-89297,SBR,F,06/06/23,N,NB30,Nestling,-,-,Y,,16.1,20.6,-,3B0018AC00,"OS, MH",,,,,,
205,2023,,,,3011-89300,SBL,,06/06/23,N,NB30,Nestling,-,-,Y,,16.5,20.5,-,3B0018FFDD,"OS, MH",,,"The box for the date keeps correcting to wrong format, sorry",,,
206,2023,,,,3011-89301,SBY,,06/06/23,N,NB30,Nestling,-,-,Y,,16.7,20.7,-,3B0019063D,"OS, MH",,,,,,
207,2023,,,,3011-89302,SBW,,06/06/23,N,NB71,Nestling,-,-,Y,,18.5,20.8,-,3B004B2096,"OS, MH",,,,,,
208,2023,,,,3011-89303,SBT,,06/06/23,N,NB71,Nestling,-,-,Y,,16.9,19.6,-,3B00182690,"OS, MH",,,,,,
209,2023,,,,3011-89304,SBO,,06/06/23,N,NB71,Nestling,-,-,Y,,16.2,19.6,-,3B0018790E,"OS, MH",,,,,,
210,2023,,,,3011-89305,SBS,,06/06/23,N,NB71,Nestling,-,-,Y,,15.6,19.9,-,3B00182483,"OS, MH",,,,,,
211,2023,,,,3011-89306,SBN,F,06/06/23,N,NB71,Nestling,-,-,Y,,16.2,19.7,-,3B0019B2DF,"OS, MH",,,,,,
212,2023,,,,3011-89307,SRB,,06/06/23,N,NB74,Nestling,-,-,Y,,13.8,19.6,-,3B00184C16,"OS, MH",,,,,,
213,2023,,,,3011-89308,SRR,,06/06/23,N,NB74,Nestling,-,-,Y,,12.3,18.5,-,3B00192053,"OS, MH",,,,,,
214,2023,,,,3011-89309,SRS,,06/06/23,N,NB74,Nestling,-,-,Y,,14.2,19.3,-,3B00185D61,"OS, MH",,,,,,
215,2023,,,,3011-89310,SRT,,06/06/23,N,NB74,Nestling,-,-,Y,,14.3,19.5,-,3B00181A03,"OS, MH",,,,,,
216,2023,,,,3011-89311,SRO,M,06/06/23,N,NB74,Nestling,-,-,Y,,14.9,18.9,-,3B001860B8,"OS, MH",,,,,,
217,2023,,,,3011-89312,SRN,,06/07/23,N,NB14,Nestling,-,-,Y,,15.0,18.7,-,3B00190F23,"MH, OS, UE",,,,,,
218,2023,,,,3011-89313,SLL,,06/07/23,N,NB14,Nestling,-,-,Y,,14.7,19.0,-,3B0048B55E,"MH, OS, UE",,,,,,
219,2023,,,,3011-89315,SYB,,06/07/23,N,NB14,Nestling,-,-,Y,,16.4,19.8,-,3B00186857,"MH, OS, UE",,,,,,
220,2023,,,,3011-89316,SLS,,06/07/23,N,NB14,Nestling,-,-,Y,,14.9,18.8,-,3B004D1FA5,"MH, OS, UE",,,,,,
221,2023,,,,3011-89317,SLN,,06/07/23,N,NB14,Nestling,-,-,Y,,12.7,16.4,-,3B00182082,"MH, OS, UE",,"Abnormally small, long legs",,,,
222,2023,,,,3011-89318,PBB,M,06/07/23,N,NB18,Nestling,-,-,Y,Y,19.9,20.3,-,01103FE44F,"MH, OS, UE, OS",,,,"06/13/24. 11/03/24, 11/17/24",FR,
223,2023,,,,3011-89319,PBR,,06/07/23,N,NB18,Nestling,-,-,Y,,19.7,20.3,-,01103FE553,"MH, OS, UE",,,,,,
224,2023,,,,3011-89320,PBL,,06/07/23,N,NB18,Nestling,-,-,Y,,19.8,20.7,-,01103FDB76,"MH, OS, UE",,,,,,
225,2023,,,,3011-89321,PBY,,06/07/23,N,NB18,Nestling,-,-,Y,,18.3,19.1,-,01103FD7C7,"MH, OS, UE",,,,,,
226,2023,,,,3011-89322,PBW,,06/07/23,N,NB18,Nestling,-,-,Y,,18.7,20.2,-,01103FE6AC,"MH, OS, UE",,,,,,
227,2023,,,,2441-02106,RBB,,06/09/23,R,NB26,ASY,3,3,-,,19.7,-,-,-,"OS, IC",,,,,,
228,2023,,,,3011-89323,PBT,,06/09/23,N,NB6,AHY,2,2,Y,,18.3,20.0,70.1,01103FE244,"MH, UE",,,,"6/28/23, 7/7/23, 7/10/23, 7/19/2023","FE, FE, FF, FE",
229,2023,,,,3011-89324,PBO,,06/09/23,N,NB6,ASY,3,3,Y,,20.7,22.5,77.0,01103FDE0A,"MH, UE",,7/29/23: Caught with PYB,"7/4/23: had swollen legs. 7/10: ""Big feet""","6/19/23, 7/4/23, 7/10/23, 7/19/2023, 7/29/23","F2, FE, FE, FE, FE",
230,2023,,,,3011-89325,PBS,,06/12/23,N,NB52,ASY,3,3,Y,,18.7,22.0,71.0,01103FDFF0,"OS, IC, JM",,,,,,
231,2023,,,,3011-89326,PBN,,06/12/23,N,NB58,AHY,2,1,Y,,16.0,20.1,73.0,01103FE1FB,"OS, IC, JM",,Other parent unbanded 70% confidence,,,,
232,2023,,,,3011-89327,PRB,,06/14/23,N,F6,HY,1,1,Y,,18.2,22.3,77.0,01103FE3EF,"OS, IC, AS",,,,,,
233,2023,,,,2711-56781,SST,,06/14/23,R,F101,-,-,-,-,,-,-,-,01103FD874,"IC, OS, AS",,"2021 banded ASY, ~5 y/o? has been captured many times (F7, F6, F7...)",,,,
234,2023,,,,3011-89328,PRR,,06/14/23,N,F4,HY,1,1,Y,,16.3,20.2,81.0,01103FE19B,"IC, OS, AS",,Caught with PTW,"(1st recapture) We are technically not sure if this is the exact PYR because it flew away before we could read its number, however we are very confident this is the bird because it was young, and there are not earlier PRRs in this sheet.","6/28/23, 6/30/23, 7/3/23, 7/4/23, 7/6/23, 7/7/23, 7/10/23, 7/19/2023, 7/29/23, 9/10/23, 10/29/23","FH, FH, FH, FH, FH, FH, FH, FH, FH, FH, FH",
235,2023,,,,2691-21812,CNL,,06/14/23,R,F6,AHY,2,2,Y,,17.0,19.8,80.0,3B00181942,"IC, OS, AS",,"The blood, mass, and tarsus (in purple) were taken 7/3/23",,7/3/2023,,
236,2023,,,,3011-89266,GRR,,06/14/23,R,F101,HY,-,-,-,,-,-,-,- ,"IC, OS, AS",,,,,,
237,2023,,,,3011-89329,PRL,,06/14/23,N,F6,HY,1,1,Y,,17.9,19.2,70.0,01103FD8F8,"IC, OS, AS",,"""loud little man"" 7/10: ""sad and squeaky""",,"6/28/23, 6/30/23, 6/30/23, 7/4/23, 7/7/23, 7/10/23","FJ, FK, FJ, FK, FI, FI",
238,2023,,,,3011-89330,PRY,,06/16/23,N,NB26,Nestling,-,-,Y,,14.6,19.0,-,01103FE359,"OS, MH, IC, UE",,,,,,
239,2023,,,,3011-89331,PRW,,06/16/23,N,NB26,Nestling,-,-,Y,,15.3,18.8,-,01103FD964,"OS, MH, IC, UE",,,,,,
240,2023,,,,3011-89332,PRT,,06/16/23,N,NB26,Nestling,-,-,Y,,16.8,20.3,-,01103FE778,"OS, MH, IC, UE",,,,,,
241,2023,,,,3011-89333,PRO,,06/16/23,N,NB26,Nestling,-,-,Y,,15.0,18.9,-,01103FDDF2,"OS, MH, IC, UE",,,,,,
242,2023,,,,3011-89334,PRS,,06/16/23,N,NB26,Nestling,-,-,Y,,14.7,19.8,-,01103FD9CB,"OS, MH, IC, UE",,,,,,
243,2023,,,,3011-89335,PRN,,06/16/23,N,NB58,Nestling,-,-,Y,,12.2,18.9,-,01103FDDCD,"OS, UE, MH",,,,,,
244,2023,,,,3011-89336,PLB,,06/16/23,N,NB58,Nestling,-,-,Y,,12.1,19.4,-,01103FE19A,"OS, UE, MH",,Strange veins,,,,
245,2023,,,,3011-89337,PLR,,06/16/23,N,NB58,Nestling,-,-,Y,,10.2,19.0,-,01103FE61E,"OS, UE, MH",,,,,,
246,2023,,,,3011-89338,PLL,,06/16/23,N,NB52,Nestling,-,-,Y,,17.5,20.0,-,01103FDC4E,"OS, UE, MH",,,,,,
247,2023,,,,3011-89339,PLY,,06/16/23,N,NB52,Nestling,-,-,Y,,16.9,20.3,-,01103FE581,"OS, UE, MH",,,,,,
248,2023,,,,3011-89340,PLW,,06/16/23,N,NB52,Nestling,-,-,Y,,16.6,19.8,-,01103FDC8D,"OS, UE, MH",,,,,,
249,2023,,,,3011-89341,PLT,,06/16/23,N,NB52,Nestling,-,-,Y,,15.8,20.5,-,01103FE43C,"OS, UE, MH",,,,,,
250,2023,,,,3011-89342,PLO,,06/16/23,N,NB52,Nestling,-,-,Y,,17.4,20.5,-,01103FE138,"OS, UE, MH",,,,,,
251,2023,,,,3011-89343,PLS,M,06/19/23,N,NB6,Nestling,-,-,Y,,17.8,20.8,-,01103FE2F4,"JM, OS, AS",,,,9/10/2023,FE,
252,2023,,,,3011-89344,PLN,,06/19/23,N,NB6,Nestling,-,-,Y,,16.2,19.8,-,01103FE259,"JM, OS, AS",,,,,,
253,2023,,,,3011-89345,PYB,,06/19/23,N,NB6,Nestling,-,-,Y,,17.1,20.7,-,01103FD9B8,"JM, OS, AS",,,,,,
254,2023,,,,3011-89346,PYR,,06/19/23,N,F2,HY,1,1,Y,,16.4,19.4,71.0,01103FDAF0,"JM, OS, AS",,Potentially PYL's (below) child. 7/10/23: Caught with PYT and PYW,,"6/28/23, 7/10/23, 7/19/2023","FC, FG, FD",
255,2023,,,,3011-89347,PYL+,,06/19/23,N,F2,ASY,3,3,Y,,19.7,20.8,75.0,01103FDD69,"JM, OS, AS",,Potentially PYR's (above) parent,,,,
256,2023,,,,3011-89348,PYY,,06/19/23,N,F1,HY,1,1,Y,,18.7,21.6,75.0,01103FE361,"JM, OS, AS",,7/7/23: Caught with PNT and PYW,,"6/26/2023, 6/28/23, 6/28/23, 7/6/23,7/7/23, 7/7/23, 7/10/23, 7/19/2023","FD, FE, FD, FD, FD, FE, FD, FD",
257,2023,,,,3011-89349,PYW,,06/19/23,N,F1,HY,1,1,Y,,19.2,20.5,77.0,01103FDEC9,"JM, OS, AS",,7/4/23: Captured w/ PYT. 7/7/23: Captured with PYY and PNT. 7/10/23: Captured with PYR and PYT.,,"6/28/23, 7/4/23, 7/7/23, 7/7/23, 7/10/23, 7/19/2023","FD, FD, FD, FE, FG, FD",
258,2023,,,,3011-89328,PRR,,06/19/23,R,F4,-,-,-,-,,-,-,-,-,"JM, OS, AS",,,,,,
259,2023,,,,2711-56888,GDW,M,06/19/23,R,F7,-,-,-,-,,-,-,-,-,"JM, OS, AS",,Recapture data earlier up,band combo changed from GYW to GDW 05/29/25,,,
260,2023,,,,3011-89350,PYT,,06/19/23,N,F2,HY,1,1,Y,,16.8,20.5,72.0,01103FE628,"JM, OS, AS",,7/4/23: Captured w/ PYW. 7/10/23: Caught with PYR and PYW.,,"6/28/23, 6/28/23, 7/4/23, 7/6/23, 7/7/2023, 7/10/23","FD, FD, FD, FE, FG",
261,2023,,,,3011-89351,PYO,,06/19/23,N,F2,HY,2,1,Y,,19.6,21.0,76.5,01103FD7AE,"JM, OS, AS",,,,7/10/2023,FD,
262,2023,,,,3011-89346,PYR,,06/26/23,R,FE,HY,1,1,-,,-,-,-,-,"JM, UE, IC",,,,6/28/2023,FD,
263,2023,,,,3011-89352,PYS,,06/26/23,N,FC,HY,1,1,Y,,17.7,21.7,72.0,01103FD9D0,"JM, UE, IC",,7/4/23: Caught with PTB. 7/10/23: Sky band seems faded.,"Update: Crest 2, LM 2 9/24/23","6/28/23, 7/4/23, 7/6/23, 7/6/23, 7/10/23, 7/19/2023,9/24/23","FC, FC, FD, FC, FC, FD",
264,2023,,,,3011-89353,PYN,,06/26/23,N,FB,HY,1,1,Y,,17.2,21.8,72.5,01103FD86E,"JM, UE, IC",,N band may have fallen off - bird flew away. Update: captured and almost finished processing (still need blood). 7/3/23: Caught w/ PTR. 7/6: Black spot on head. 7/7/23: Caught with PNY,"No age written, but 2 1's, so definitely HY (confirmed by witness)","6/28/23, 7/4/23, 7/6/23, 7/6/23, 7/7/23, 7/10/23, 7/19/2023","FB, FB, FB, FC, FC, FB, FC",
265,2023,,,,2711-56781,SST,,06/26/23,R,FD,AHY,3,-,-,,-,-,-,-,"JM, UE, IC",,,,,,
266,2023,,,,3011-89354,PWB,,06/28/23,N,FG,HY,1,1,Y,,15.7,21.1,71.0,01103FE63F,"JM, MH",,Very little black on crest,band combo needs to be verified (BW or WB),,,
267,2023,,,,3011-89355,PWR,,06/28/23,N,FE,AHY,3,2,Y,,19.15,20.9,75.0,01103FE094,"JM, MH",,"Very angry, Sighted in fountain at Don Bergquist's property  ~9/15/23; 29.6794251927621 -98.3322636053931. and again seen at their fountain 05_31_24",,,,
268,2023,,,,3011-89356,PWL,,06/28/23,N,FI,AHY,3,2,Y,,18.7,20.6,76.0,01103FDA2E,"JM, MH",,"7/6/23: Fighting in trap with CBS,",,7/6/2023,FI,
269,2023,,,,2691-21869,CRL,,06/30/23,R,FH,AHY,3,2,,,-,-,71.0,-,"OS, UE, AS",,,,,,
270,2023,,,,3011-89373,PWY,,06/30/23,N,FU,AHY,3,2,Y,,17.7,19.6,75.0,01103FDFF1,OS,,,,,,
271,2023,,,,2711-56888,GYW,M,06/30/23,R,FL,ASY,3,3,Y,,20.4,20.7,72.0,01103FB6DC,AS,,Took blood 7/3/23,"Originally marked as ""P"" but caught a couple days ago",,,
272,2023,,,,3011-89374,PWW,,06/30/23,N,FI,HY,1,1,Y,,18.2,20.4,71.1,01103FD952,UE,,7/30: same trap as CBS. 7/7/23: Caught with PNO,"7/4/23: Technically did not get band number for 7/4 capture, but there is only one PWW so we are confident its this guy.","7/3/23, 7/3/23, 7/4/23, 7/6/23, 7/7/23, 7/10/23, 7/19/2023, 09/10/23","FJ, FH, FH, FJ, FI, FH, FH, FJ",
273,2023,,,,3011-89270,GRS,F,06/30/23,R,FK,-,-,-,-,,-,-,-,-,IC ,,,,,,
274,2023,,,,2711-56781,SST,,06/30/23,R,FK,ASY,3,3,-,,19.3,20.6,77.5,-,IC,,,"Recorded as ""P"" but was caught a couple days ago",,,
275,2023,,,,3011-89357,PNN,,06/30/23,N,FM,HY,1,1,Y,,16.0,19.4,73.1,01103FE019,"IC, MH",,Crest is on the darker side of a 1,,7/3/2023,,
276,2023,,,,3011-89358,PNS,,06/30/23,N,FI,HY,1,1,Y,,18.3,19.7,79.0,01103F8AE9,"IC, MH",,7/29/23: Caught with PNO,Rebadned sky becuase it faded to white.,"7/7/23, 7/29/23, 09/10/23, 10/29/23","FI, FI, FI, FI",
277,2023,,,,3011-89359,PNO,,06/30/23,N,FK,HY,1,1,Y,,16.9,19.4,78.0,01103FE75C,"IC, MH",,7/7/23: Caught with PWW. 7/29: Caught with PNS.,,"7/7/23, 7/29/23, 09/10/23","FI, FI, FJ",
278,2023,,,,3011-89375,PWT,,07/03/23,N,FH,HY,1,1,Y,,16.4,19.9,71.3,01103FE6B6,OS,,Was with another unbanded bird in the trap (it escaped),"Update: Crest 3, LM 1 9/24/23, ""super hard to get out of trap!""","7/6/23, 7/7/23, 7/10/23, 7/19/2023, 7/29/23, 09,10,23, 9/24/23, 10/1/23, 6/24/24","FG, FH, FG, FH, FD, FH, FF, FG,FG",
279,2023,,,,2711-56888,GYW,M,07/03/23,R,FM,- ,-,-,Y,,-,-,-,-,"OS, JM, UE",,"Just needed blood, now all measurements are complete as of Summer 2023","Repeat band combo, changed from GYW to GDW 05/29/25",,,
280,2023,,,,3011-89376,PWO,,07/03/23,N,FO,HY,1,1,Y,,17.4,20.7,75.0,01103FE152,JM,,,,9/17/2023,FO,
281,2023,,,,3011-89377,PWS,,07/03/23,N,FL,HY,1,1,Y,,16.2,20.0,70.0,01103FD947,OS,,7/10/23: Caught with PWN,,"7/4/23, 7/10/23","FM, FM",
282,2023,,,,3011-89378,PWN,,07/03/23,N,FL,HY,1,1,Y,,18.8,20.1,79.0,01103FD9ED,JM,,"Poor bleeder, and was shaking. After many attemts, we decided to not take the blood. 7/10/23: Took blood and caught with PWS",7/10/23: Took blood (IC),7/10/2023,"FM, FM",
283,2023,,,,2691-21867,CBW,,07/04/23,P,FF,AHY,2,2,Y,,18.7,22.8,80.0,3B00187000,IC,,"Technically an R, but the last measurements needed to be redone.",,7/4/2023,FH,
284,2023,,,,3011-89379,PNW,,07/04/23,N,FE,HY,1,1,Y,,16.3,20.0,74.9,01103FD948,IC,,Caught with PNT. 7/6/23: Saw another adult on the trap.,,"7/6/23, 7/7/23, 7/7/23, 7/10/23, 7/19/2023, 7/29/23","FE, FH, FE, FE, FE, FE",
285,2023,,,,3011-89363,PNT,,07/04/23,N,FE,HY,2,1,Y,,17.4,19.2,71.4,01103FE3A5,"OS, JM",,"Escaped before wing or blood was taken, caught with PNW. Caught again 7/7/23 and the blood and mass were collected. Caught with PYY and PYW",,7/7/2023,FD,
286,2023,,,,3011-89360,PNY,,07/04/23,N,FC,HY,1,1,Y,,16.4,21.2,73.0,01103FDDC0,IC,,already had metal band (only) when caught. Caught with PYN,"7/6/23 2nd recap: no number recorded, but there is only 1 PNY as of now, so 99% this guy.","7/6/23, 7/6/23, 7/7/23, 7/10/23, 7/10/23, 7/19/2023","FE, FB, FC, FD, FE, FD",
287,2023,,,,3011-89361,PTB,,07/04/23,N,FC,HY,1 (3),1,Y,,19.2,19.7,75.0,01103FD7C4,OS,,"very stressed, captured w/ PYS : Crest is now a 3 (9/10/23)",,"7/6/23, 7/10/23, 7/29/23, 9/10/23, 9/10/23, 9/24/23","FC, FC, FB, FB, FC,FB",
288,2023,,,,2691-21985,GTY,M,07/04/23,IA,FE,HY,1,1,-,,18.3,20.5,78.1,3B00193C2B,OS,NB04,"Technically an R, but the last measurements needed to be redone. Already have blood.",,,,
289,2023,,,,3011-89362,PTR,,07/04/23,N,FB,AHY,2,2,Y,,20.7,20.4,74.0,01103FD80D,OS,,Caught w/ PYN,,,,
290,2023,,,,3011-89364,PBB,,07/04/23,N,FK,HY,1,1,-,,-,19.6,73.0,01103FE1D6,OS,,"Needs bloos and mass, was shaking/panting. Also, it was caught with GYW",,,,
291,2023,,,,3011-89354,PBW,,07/04/23,P,FG,HY,1,1,-,,16.3,19.6,71.5,01103FE6AC,OS,,"Technically R, but needed new measurements. Blood already in hand","INNACCURATE DATA. RFID in this row was copied from another row of a bird with combo PBW but different gov't id. This bird, based on gov't id and RFID, is PWB and mislabelled here and on the physical sheet (possibly read bands backwards on bird). **physical sheet for this bird was a recapture and had no RFID sticker so the other two entries of missmatched birds in this case were determined to be accurate over this one** -- AL & TM",,,
292,2023,,,,3011-89386,PTY,,07/06/23,N,FF,AHY,2,2,Y,,18.3,20.2,75.0,01103FE151,MH,,,,,,
293,2023,,,,3011-89387,POB,,07/06/23,N,FF,ASY,3,2,Y,,19.9,20.9,74.2,01103FE59D,OS,,,,,,
294,2023,,,,3011-89389,PTW,,07/07/23,N,FH,AHY,3,2,Y,,18.5,21.8,73.0,01103FE0AF,IC,,7/7/23: Caught with PRR,,7/10/2023,FG,
295,2023,,,,3011-89233,GYO,M,07/10/23,P,FM,HY,1,1,Y,,17.4,21.3,77.1,3B00188DDA,IC,,"Blood taken as nestling, not as adult.",Nestling info above. Recapture data here.,,,
296,2023,,,,3011-89366,PNL,,07/10/23,N,FP,HY,2,1,Y,,16.8,20.1,71.0,01103FD98F,JM,,crest updated as of 10/1/23,,"9/17/23, 10/1/23, 10/22/23","FQ, FP, FP",
297,2023,,,,2441-60948,SYW,,07/10/23,P,FR,AHY,2,1,Y,,18.8,20.1,77.0,01103FA1F9,IC,,Blood already in hand.,,,,
298,2023,,,,3011-89371,PNR,,07/10/23,N,FQ,HY,1,1,Y,,17.2,19.4,72.0,01103FDFF4,JM,,Aggressive,,"9/17/2023, 10/22/23","FQ, FP",
299,2023,,,,3011-89388,RWL,,07/10/23,N,FI,HY,1,1,Y,,20.0,17.5,75.0,3B0018BBFA,UE,,"Flew away before mass taken. ""Huge feet small legs"". 7/29/23: Flew away before mass was taken again, and was caught with RBW",Mass was taken 9/10/23,"7/29/23, 9/10/23, 6/24/24","FJ, FJ, FJ",
300,2023,,,,3011-89217,GOY,F,07/10/23,P,FC,HY,1,1,-,,16.4,19.5,71.0,3B0018F987,UE,,Nestling from NB81 (info above),Blood already in hand!,9/10/2023,FC,
301,2023,,,,3011-89390,RNL,,07/10/23,N,FK,HY,1,1,Y,,19.2,20.2,75.5,3B0018EB55,OS,,"7/10: captured with GWT, has spots on head",,,,
302,2023,,,,3011-89365,RNN,,07/19/23,N,FH,HY,1,1,Y,,15.6,19.6,71.8,3B0018BF15,OS,,,,,,
303,2023,,,,3011-89367,RNS,,07/19/23,N,FB,HY,1 (2),1,Y,,18.2,20.2,70.1,3B0019084F,MH,,Crest is now a 2 (9/10/23),,9/10/2023,FB,
304,2023,,,,2691-21880,CTS,F,07/19/23,P,FG,AHY,2,2,Y,,16.6,19.7,73.0,3B001840DE,MH,,,,,,
305,2023,,,,3011-89368,RBB,,07/29/23,N,FC,HY,1,1,Y,,18.9,19.8,77.0,3B0018FFDF,JM,,"Update: Crest 3, LM 2 9/24/23",,9/24/2023,FB,
306,2023,,,,3011-89391,RBR,,07/29/23,N,FI,HY,1,1,Y,,18.4,21.2,76.0,3B0018BE3B,IC,,,,,,
