"Bird1","Bird2","Comm1","Comm2","SameCommunity","Season"
"RGT","WNP",9,8,FALSE,"summer_Communities"
"RTT","WNP",11,8,FALSE,"summer_Communities"
"PBP (was PBB)","WNP",9,8,FALSE,"summer_Communities"
"STT","WNP",9,8,FALSE,"summer_Communities"
"GDN (was GDY)","WNP",11,8,FALSE,"summer_Communities"
"GPR","WNP",11,8,FALSE,"summer_Communities"
"WDD","WNP",11,8,FALSE,"summer_Communities"
"CRY","WNP",11,8,FALSE,"summer_Communities"
"WDG","WNP",11,8,FALSE,"summer_Communities"
"SDO","SPW",1,8,FALSE,"summer_Communities"
"CGN","SPW",2,8,FALSE,"summer_Communities"
"GNG","SPW",2,8,FALSE,"summer_Communities"
"SDR","SPW",2,8,FALSE,"summer_Communities"
"PDN","SPW",2,8,FALSE,"summer_Communities"
"RBP","SPW",2,8,FALSE,"summer_Communities"
"SDT","SPW",2,8,FALSE,"summer_Communities"
"SOG","SPW",3,8,FALSE,"summer_Communities"
"GTP","SPW",3,8,FALSE,"summer_Communities"
"SPT","SPW",3,8,FALSE,"summer_Communities"
"PLS","SPW",3,8,FALSE,"summer_Communities"
"NOD","SPW",3,8,FALSE,"summer_Communities"
"NRO","SPW",5,8,FALSE,"summer_Communities"
"NSS","SPW",5,8,FALSE,"summer_Communities"
"SNR (was SNO)","SPW",6,8,FALSE,"summer_Communities"
"GBO (was GPT)","SPW",6,8,FALSE,"summer_Communities"
"GPW","SPW",6,8,FALSE,"summer_Communities"
"GSN","SPW",6,8,FALSE,"summer_Communities"
"RDO","SPW",6,8,FALSE,"summer_Communities"
"PND","SPW",7,8,FALSE,"summer_Communities"
"RNO","SPW",7,8,FALSE,"summer_Communities"
"PNG","SPW",7,8,FALSE,"summer_Communities"
"GLS","SPW",7,8,FALSE,"summer_Communities"
"ROW","SPW",8,8,TRUE,"summer_Communities"
"GPB","SPW",8,8,TRUE,"summer_Communities"
"GDO","SPW",9,8,FALSE,"summer_Communities"
"SGB","SPW",9,8,FALSE,"summer_Communities"
"PNL","SPW",9,8,FALSE,"summer_Communities"
"RGT","SPW",9,8,FALSE,"summer_Communities"
"RTT","SPW",11,8,FALSE,"summer_Communities"
"PBP (was PBB)","SPW",9,8,FALSE,"summer_Communities"
"GDN (was GDY)","SPW",11,8,FALSE,"summer_Communities"
"GPR","SPW",11,8,FALSE,"summer_Communities"
"CRY","SPW",11,8,FALSE,"summer_Communities"
"CGN","ROW",2,8,FALSE,"summer_Communities"
"GNG","ROW",2,8,FALSE,"summer_Communities"
"PDN","ROW",2,8,FALSE,"summer_Communities"
"RBP","ROW",2,8,FALSE,"summer_Communities"
"GTP","ROW",3,8,FALSE,"summer_Communities"
"PLS","ROW",3,8,FALSE,"summer_Communities"
"NOD","ROW",3,8,FALSE,"summer_Communities"
"NRO","ROW",5,8,FALSE,"summer_Communities"
"NSS","ROW",5,8,FALSE,"summer_Communities"
"GBO (was GPT)","ROW",6,8,FALSE,"summer_Communities"
"GPW","ROW",6,8,FALSE,"summer_Communities"
"GSN","ROW",6,8,FALSE,"summer_Communities"
"RDO","ROW",6,8,FALSE,"summer_Communities"
"PND","ROW",7,8,FALSE,"summer_Communities"
"RNO","ROW",7,8,FALSE,"summer_Communities"
"PNG","ROW",7,8,FALSE,"summer_Communities"
"GLS","ROW",7,8,FALSE,"summer_Communities"
"GPB","ROW",8,8,TRUE,"summer_Communities"
"GDO","ROW",9,8,FALSE,"summer_Communities"
"PNL","ROW",9,8,FALSE,"summer_Communities"
"RGT","ROW",9,8,FALSE,"summer_Communities"
"PBP (was PBB)","ROW",9,8,FALSE,"summer_Communities"
"GDN (was GDY)","ROW",11,8,FALSE,"summer_Communities"
"GPR","ROW",11,8,FALSE,"summer_Communities"
"CRY","ROW",11,8,FALSE,"summer_Communities"
"SWT","YND",1,8,FALSE,"summer_Communities"
"SDO","YND",1,8,FALSE,"summer_Communities"
"CGN","YND",2,8,FALSE,"summer_Communities"
"WPW","YND",1,8,FALSE,"summer_Communities"
"GNG","YND",2,8,FALSE,"summer_Communities"
"SDR","YND",2,8,FALSE,"summer_Communities"
"SSS","YND",2,8,FALSE,"summer_Communities"
"SYO","YND",2,8,FALSE,"summer_Communities"
"PDN","YND",2,8,FALSE,"summer_Communities"
"RBP","YND",2,8,FALSE,"summer_Communities"
"SWB","YND",2,8,FALSE,"summer_Communities"
"SDT","YND",2,8,FALSE,"summer_Communities"
"SOG","YND",3,8,FALSE,"summer_Communities"
"GTP","YND",3,8,FALSE,"summer_Communities"
"SPT","YND",3,8,FALSE,"summer_Communities"
"PLS","YND",3,8,FALSE,"summer_Communities"
"NOD","YND",3,8,FALSE,"summer_Communities"
"WSY","YND",4,8,FALSE,"summer_Communities"
"YBN","YND",4,8,FALSE,"summer_Communities"
"WOG","YND",4,8,FALSE,"summer_Communities"
"WPD","YND",5,8,FALSE,"summer_Communities"
"YDT","YND",5,8,FALSE,"summer_Communities"
"WPG","YND",3,8,FALSE,"summer_Communities"
"NRO","YND",5,8,FALSE,"summer_Communities"
"NSS","YND",5,8,FALSE,"summer_Communities"
"YDW","YND",6,8,FALSE,"summer_Communities"
"WNS","YND",6,8,FALSE,"summer_Communities"
"SNR (was SNO)","YND",6,8,FALSE,"summer_Communities"
"GBO (was GPT)","YND",6,8,FALSE,"summer_Communities"
"YGD","YND",6,8,FALSE,"summer_Communities"
"GPW","YND",6,8,FALSE,"summer_Communities"
"WDY","YND",6,8,FALSE,"summer_Communities"
"GSN","YND",6,8,FALSE,"summer_Communities"
"RDO","YND",6,8,FALSE,"summer_Communities"
"PND","YND",7,8,FALSE,"summer_Communities"
"RNO","YND",7,8,FALSE,"summer_Communities"
"PNG","YND",7,8,FALSE,"summer_Communities"
"GLS","YND",7,8,FALSE,"summer_Communities"
"WPB","YND",8,8,TRUE,"summer_Communities"
"WNP","YND",8,8,TRUE,"summer_Communities"
"SPW","YND",8,8,TRUE,"summer_Communities"
"ROW","YND",8,8,TRUE,"summer_Communities"
"GPB","YND",8,8,TRUE,"summer_Communities"
"YBY","YND",9,8,FALSE,"summer_Communities"
"YGY","YND",9,8,FALSE,"summer_Communities"
"YBT","YND",9,8,FALSE,"summer_Communities"
"GDO","YND",9,8,FALSE,"summer_Communities"
"WPS","YND",9,8,FALSE,"summer_Communities"
"WDB","YND",10,8,FALSE,"summer_Communities"
"WTW","YND",9,8,FALSE,"summer_Communities"
"SGB","YND",9,8,FALSE,"summer_Communities"
"PNL","YND",9,8,FALSE,"summer_Communities"
"WDT","YND",9,8,FALSE,"summer_Communities"
"RGT","YND",9,8,FALSE,"summer_Communities"
"RTT","YND",11,8,FALSE,"summer_Communities"
"PBP (was PBB)","YND",9,8,FALSE,"summer_Communities"
"STT","YND",9,8,FALSE,"summer_Communities"
"GDN (was GDY)","YND",11,8,FALSE,"summer_Communities"
"GPR","YND",11,8,FALSE,"summer_Communities"
"WDD","YND",11,8,FALSE,"summer_Communities"
"CRY","YND",11,8,FALSE,"summer_Communities"
"WDG","YND",11,8,FALSE,"summer_Communities"
"WYD","YND",11,8,FALSE,"summer_Communities"
"SWT","YOD",1,8,FALSE,"summer_Communities"
"SDO","YOD",1,8,FALSE,"summer_Communities"
"CGN","YOD",2,8,FALSE,"summer_Communities"
"WPW","YOD",1,8,FALSE,"summer_Communities"
"GNG","YOD",2,8,FALSE,"summer_Communities"
"SDR","YOD",2,8,FALSE,"summer_Communities"
"SSS","YOD",2,8,FALSE,"summer_Communities"
"SYO","YOD",2,8,FALSE,"summer_Communities"
"PDN","YOD",2,8,FALSE,"summer_Communities"
"RBP","YOD",2,8,FALSE,"summer_Communities"
"SWB","YOD",2,8,FALSE,"summer_Communities"
"SDT","YOD",2,8,FALSE,"summer_Communities"
"SOG","YOD",3,8,FALSE,"summer_Communities"
"GTP","YOD",3,8,FALSE,"summer_Communities"
"SPT","YOD",3,8,FALSE,"summer_Communities"
"PLS","YOD",3,8,FALSE,"summer_Communities"
"NOD","YOD",3,8,FALSE,"summer_Communities"
"WSY","YOD",4,8,FALSE,"summer_Communities"
"YBN","YOD",4,8,FALSE,"summer_Communities"
"WOG","YOD",4,8,FALSE,"summer_Communities"
"WPD","YOD",5,8,FALSE,"summer_Communities"
"YDT","YOD",5,8,FALSE,"summer_Communities"
"WPG","YOD",3,8,FALSE,"summer_Communities"
"NRO","YOD",5,8,FALSE,"summer_Communities"
"NSS","YOD",5,8,FALSE,"summer_Communities"
"YDW","YOD",6,8,FALSE,"summer_Communities"
"WNS","YOD",6,8,FALSE,"summer_Communities"
"SNR (was SNO)","YOD",6,8,FALSE,"summer_Communities"
"GBO (was GPT)","YOD",6,8,FALSE,"summer_Communities"
"YGD","YOD",6,8,FALSE,"summer_Communities"
"GPW","YOD",6,8,FALSE,"summer_Communities"
"WDY","YOD",6,8,FALSE,"summer_Communities"
"GSN","YOD",6,8,FALSE,"summer_Communities"
"RDO","YOD",6,8,FALSE,"summer_Communities"
"PND","YOD",7,8,FALSE,"summer_Communities"
"RNO","YOD",7,8,FALSE,"summer_Communities"
"PNG","YOD",7,8,FALSE,"summer_Communities"
"GLS","YOD",7,8,FALSE,"summer_Communities"
"WPB","YOD",8,8,TRUE,"summer_Communities"
"WNP","YOD",8,8,TRUE,"summer_Communities"
"SPW","YOD",8,8,TRUE,"summer_Communities"
"ROW","YOD",8,8,TRUE,"summer_Communities"
"YND","YOD",8,8,TRUE,"summer_Communities"
"GPB","YOD",8,8,TRUE,"summer_Communities"
"YBY","YOD",9,8,FALSE,"summer_Communities"
"YGY","YOD",9,8,FALSE,"summer_Communities"
"YBT","YOD",9,8,FALSE,"summer_Communities"
"GDO","YOD",9,8,FALSE,"summer_Communities"
"WPS","YOD",9,8,FALSE,"summer_Communities"
"WDB","YOD",10,8,FALSE,"summer_Communities"
"WTW","YOD",9,8,FALSE,"summer_Communities"
"SGB","YOD",9,8,FALSE,"summer_Communities"
"PNL","YOD",9,8,FALSE,"summer_Communities"
"WDT","YOD",9,8,FALSE,"summer_Communities"
"RGT","YOD",9,8,FALSE,"summer_Communities"
"RTT","YOD",11,8,FALSE,"summer_Communities"
"PBP (was PBB)","YOD",9,8,FALSE,"summer_Communities"
"STT","YOD",9,8,FALSE,"summer_Communities"
"GDN (was GDY)","YOD",11,8,FALSE,"summer_Communities"
"GPR","YOD",11,8,FALSE,"summer_Communities"
"WDD","YOD",11,8,FALSE,"summer_Communities"
"CRY","YOD",11,8,FALSE,"summer_Communities"
"WDG","YOD",11,8,FALSE,"summer_Communities"
"WYD","YOD",11,8,FALSE,"summer_Communities"
"CGN","GPB",2,8,FALSE,"summer_Communities"
"GNG","GPB",2,8,FALSE,"summer_Communities"
"GBO (was GPT)","GPB",6,8,FALSE,"summer_Communities"
"GLS","GPB",7,8,FALSE,"summer_Communities"
"GDO","GPB",9,8,FALSE,"summer_Communities"
"GDN (was GDY)","GPB",11,8,FALSE,"summer_Communities"
"CRY","GPB",11,8,FALSE,"summer_Communities"
"SWT","YBY",1,9,FALSE,"summer_Communities"
"SDO","YBY",1,9,FALSE,"summer_Communities"
"CGN","YBY",2,9,FALSE,"summer_Communities"
"WPW","YBY",1,9,FALSE,"summer_Communities"
"GNG","YBY",2,9,FALSE,"summer_Communities"
"SDR","YBY",2,9,FALSE,"summer_Communities"
"SSS","YBY",2,9,FALSE,"summer_Communities"
"SYO","YBY",2,9,FALSE,"summer_Communities"
"PDN","YBY",2,9,FALSE,"summer_Communities"
"RBP","YBY",2,9,FALSE,"summer_Communities"
"SWB","YBY",2,9,FALSE,"summer_Communities"
"SDT","YBY",2,9,FALSE,"summer_Communities"
"SOG","YBY",3,9,FALSE,"summer_Communities"
"GTP","YBY",3,9,FALSE,"summer_Communities"
"SPT","YBY",3,9,FALSE,"summer_Communities"
"PLS","YBY",3,9,FALSE,"summer_Communities"
"NOD","YBY",3,9,FALSE,"summer_Communities"
"WSY","YBY",4,9,FALSE,"summer_Communities"
"YBN","YBY",4,9,FALSE,"summer_Communities"
"WOG","YBY",4,9,FALSE,"summer_Communities"
"WPD","YBY",5,9,FALSE,"summer_Communities"
"WPG","YBY",3,9,FALSE,"summer_Communities"
"NRO","YBY",5,9,FALSE,"summer_Communities"
"NSS","YBY",5,9,FALSE,"summer_Communities"
"WNS","YBY",6,9,FALSE,"summer_Communities"
"SNR (was SNO)","YBY",6,9,FALSE,"summer_Communities"
"GBO (was GPT)","YBY",6,9,FALSE,"summer_Communities"
"GPW","YBY",6,9,FALSE,"summer_Communities"
"WDY","YBY",6,9,FALSE,"summer_Communities"
"GSN","YBY",6,9,FALSE,"summer_Communities"
"RDO","YBY",6,9,FALSE,"summer_Communities"
"PND","YBY",7,9,FALSE,"summer_Communities"
"RNO","YBY",7,9,FALSE,"summer_Communities"
"PNG","YBY",7,9,FALSE,"summer_Communities"
"GLS","YBY",7,9,FALSE,"summer_Communities"
"WPB","YBY",8,9,FALSE,"summer_Communities"
"WNP","YBY",8,9,FALSE,"summer_Communities"
"SPW","YBY",8,9,FALSE,"summer_Communities"
"ROW","YBY",8,9,FALSE,"summer_Communities"
"GPB","YBY",8,9,FALSE,"summer_Communities"
"YBT","YBY",9,9,TRUE,"summer_Communities"
"GDO","YBY",9,9,TRUE,"summer_Communities"
"WPS","YBY",9,9,TRUE,"summer_Communities"
"WDB","YBY",10,9,FALSE,"summer_Communities"
"WTW","YBY",9,9,TRUE,"summer_Communities"
"SGB","YBY",9,9,TRUE,"summer_Communities"
"PNL","YBY",9,9,TRUE,"summer_Communities"
"WDT","YBY",9,9,TRUE,"summer_Communities"
"RGT","YBY",9,9,TRUE,"summer_Communities"
"RTT","YBY",11,9,FALSE,"summer_Communities"
"PBP (was PBB)","YBY",9,9,TRUE,"summer_Communities"
"STT","YBY",9,9,TRUE,"summer_Communities"
"GDN (was GDY)","YBY",11,9,FALSE,"summer_Communities"
"GPR","YBY",11,9,FALSE,"summer_Communities"
"WDD","YBY",11,9,FALSE,"summer_Communities"
"CRY","YBY",11,9,FALSE,"summer_Communities"
"WDG","YBY",11,9,FALSE,"summer_Communities"
"WYD","YBY",11,9,FALSE,"summer_Communities"
"SWT","YGY",1,9,FALSE,"summer_Communities"
"SDO","YGY",1,9,FALSE,"summer_Communities"
"CGN","YGY",2,9,FALSE,"summer_Communities"
"WPW","YGY",1,9,FALSE,"summer_Communities"
"GNG","YGY",2,9,FALSE,"summer_Communities"
"SDR","YGY",2,9,FALSE,"summer_Communities"
"SSS","YGY",2,9,FALSE,"summer_Communities"
"SYO","YGY",2,9,FALSE,"summer_Communities"
"PDN","YGY",2,9,FALSE,"summer_Communities"
"RBP","YGY",2,9,FALSE,"summer_Communities"
"SWB","YGY",2,9,FALSE,"summer_Communities"
"SDT","YGY",2,9,FALSE,"summer_Communities"
"SOG","YGY",3,9,FALSE,"summer_Communities"
"GTP","YGY",3,9,FALSE,"summer_Communities"
"SPT","YGY",3,9,FALSE,"summer_Communities"
"PLS","YGY",3,9,FALSE,"summer_Communities"
"NOD","YGY",3,9,FALSE,"summer_Communities"
"WSY","YGY",4,9,FALSE,"summer_Communities"
"YBN","YGY",4,9,FALSE,"summer_Communities"
"WOG","YGY",4,9,FALSE,"summer_Communities"
"WPD","YGY",5,9,FALSE,"summer_Communities"
"YDT","YGY",5,9,FALSE,"summer_Communities"
"WPG","YGY",3,9,FALSE,"summer_Communities"
"NRO","YGY",5,9,FALSE,"summer_Communities"
"NSS","YGY",5,9,FALSE,"summer_Communities"
"YDW","YGY",6,9,FALSE,"summer_Communities"
"WNS","YGY",6,9,FALSE,"summer_Communities"
"SNR (was SNO)","YGY",6,9,FALSE,"summer_Communities"
"GBO (was GPT)","YGY",6,9,FALSE,"summer_Communities"
"YGD","YGY",6,9,FALSE,"summer_Communities"
"GPW","YGY",6,9,FALSE,"summer_Communities"
"WDY","YGY",6,9,FALSE,"summer_Communities"
"GSN","YGY",6,9,FALSE,"summer_Communities"
"RDO","YGY",6,9,FALSE,"summer_Communities"
"PND","YGY",7,9,FALSE,"summer_Communities"
"RNO","YGY",7,9,FALSE,"summer_Communities"
"PNG","YGY",7,9,FALSE,"summer_Communities"
"GLS","YGY",7,9,FALSE,"summer_Communities"
"WPB","YGY",8,9,FALSE,"summer_Communities"
"WNP","YGY",8,9,FALSE,"summer_Communities"
"SPW","YGY",8,9,FALSE,"summer_Communities"
"ROW","YGY",8,9,FALSE,"summer_Communities"
"GPB","YGY",8,9,FALSE,"summer_Communities"
"YBY","YGY",9,9,TRUE,"summer_Communities"
"YBT","YGY",9,9,TRUE,"summer_Communities"
"GDO","YGY",9,9,TRUE,"summer_Communities"
"WPS","YGY",9,9,TRUE,"summer_Communities"
"WDB","YGY",10,9,FALSE,"summer_Communities"
"WTW","YGY",9,9,TRUE,"summer_Communities"
"SGB","YGY",9,9,TRUE,"summer_Communities"
"PNL","YGY",9,9,TRUE,"summer_Communities"
"WDT","YGY",9,9,TRUE,"summer_Communities"
"RGT","YGY",9,9,TRUE,"summer_Communities"
"RTT","YGY",11,9,FALSE,"summer_Communities"
"PBP (was PBB)","YGY",9,9,TRUE,"summer_Communities"
"STT","YGY",9,9,TRUE,"summer_Communities"
"GDN (was GDY)","YGY",11,9,FALSE,"summer_Communities"
"GPR","YGY",11,9,FALSE,"summer_Communities"
"WDD","YGY",11,9,FALSE,"summer_Communities"
"CRY","YGY",11,9,FALSE,"summer_Communities"
"WDG","YGY",11,9,FALSE,"summer_Communities"
"WYD","YGY",11,9,FALSE,"summer_Communities"
"SWT","YBT",1,9,FALSE,"summer_Communities"
"SDO","YBT",1,9,FALSE,"summer_Communities"
"CGN","YBT",2,9,FALSE,"summer_Communities"
"WPW","YBT",1,9,FALSE,"summer_Communities"
"GNG","YBT",2,9,FALSE,"summer_Communities"
"SDR","YBT",2,9,FALSE,"summer_Communities"
"SSS","YBT",2,9,FALSE,"summer_Communities"
"SYO","YBT",2,9,FALSE,"summer_Communities"
"PDN","YBT",2,9,FALSE,"summer_Communities"
"RBP","YBT",2,9,FALSE,"summer_Communities"
"SWB","YBT",2,9,FALSE,"summer_Communities"
"SDT","YBT",2,9,FALSE,"summer_Communities"
"SOG","YBT",3,9,FALSE,"summer_Communities"
"GTP","YBT",3,9,FALSE,"summer_Communities"
"SPT","YBT",3,9,FALSE,"summer_Communities"
"PLS","YBT",3,9,FALSE,"summer_Communities"
"NOD","YBT",3,9,FALSE,"summer_Communities"
"WSY","YBT",4,9,FALSE,"summer_Communities"
"YBN","YBT",4,9,FALSE,"summer_Communities"
"WOG","YBT",4,9,FALSE,"summer_Communities"
"WPD","YBT",5,9,FALSE,"summer_Communities"
"WPG","YBT",3,9,FALSE,"summer_Communities"
"NRO","YBT",5,9,FALSE,"summer_Communities"
"NSS","YBT",5,9,FALSE,"summer_Communities"
"WNS","YBT",6,9,FALSE,"summer_Communities"
"SNR (was SNO)","YBT",6,9,FALSE,"summer_Communities"
"GBO (was GPT)","YBT",6,9,FALSE,"summer_Communities"
"GPW","YBT",6,9,FALSE,"summer_Communities"
"WDY","YBT",6,9,FALSE,"summer_Communities"
"GSN","YBT",6,9,FALSE,"summer_Communities"
"RDO","YBT",6,9,FALSE,"summer_Communities"
"PND","YBT",7,9,FALSE,"summer_Communities"
"RNO","YBT",7,9,FALSE,"summer_Communities"
"PNG","YBT",7,9,FALSE,"summer_Communities"
"GLS","YBT",7,9,FALSE,"summer_Communities"
"WPB","YBT",8,9,FALSE,"summer_Communities"
"WNP","YBT",8,9,FALSE,"summer_Communities"
"SPW","YBT",8,9,FALSE,"summer_Communities"
"ROW","YBT",8,9,FALSE,"summer_Communities"
"GPB","YBT",8,9,FALSE,"summer_Communities"
"GDO","YBT",9,9,TRUE,"summer_Communities"
"WPS","YBT",9,9,TRUE,"summer_Communities"
"WDB","YBT",10,9,FALSE,"summer_Communities"
"WTW","YBT",9,9,TRUE,"summer_Communities"
"SGB","YBT",9,9,TRUE,"summer_Communities"
"PNL","YBT",9,9,TRUE,"summer_Communities"
"WDT","YBT",9,9,TRUE,"summer_Communities"
"RGT","YBT",9,9,TRUE,"summer_Communities"
"RTT","YBT",11,9,FALSE,"summer_Communities"
"PBP (was PBB)","YBT",9,9,TRUE,"summer_Communities"
"STT","YBT",9,9,TRUE,"summer_Communities"
"GDN (was GDY)","YBT",11,9,FALSE,"summer_Communities"
"GPR","YBT",11,9,FALSE,"summer_Communities"
"WDD","YBT",11,9,FALSE,"summer_Communities"
"CRY","YBT",11,9,FALSE,"summer_Communities"
"WDG","YBT",11,9,FALSE,"summer_Communities"
"WYD","YBT",11,9,FALSE,"summer_Communities"
"CGN","GDO",2,9,FALSE,"summer_Communities"
"GBO (was GPT)","GDO",6,9,FALSE,"summer_Communities"
"GDN (was GDY)","GDO",11,9,FALSE,"summer_Communities"
"CRY","GDO",11,9,FALSE,"summer_Communities"
"SWT","WPS",1,9,FALSE,"summer_Communities"
"SDO","WPS",1,9,FALSE,"summer_Communities"
"CGN","WPS",2,9,FALSE,"summer_Communities"
"GNG","WPS",2,9,FALSE,"summer_Communities"
"SDR","WPS",2,9,FALSE,"summer_Communities"
"SSS","WPS",2,9,FALSE,"summer_Communities"
"SYO","WPS",2,9,FALSE,"summer_Communities"
"PDN","WPS",2,9,FALSE,"summer_Communities"
"RBP","WPS",2,9,FALSE,"summer_Communities"
"SWB","WPS",2,9,FALSE,"summer_Communities"
"SDT","WPS",2,9,FALSE,"summer_Communities"
"SOG","WPS",3,9,FALSE,"summer_Communities"
"GTP","WPS",3,9,FALSE,"summer_Communities"
"SPT","WPS",3,9,FALSE,"summer_Communities"
"PLS","WPS",3,9,FALSE,"summer_Communities"
"NOD","WPS",3,9,FALSE,"summer_Communities"
"WOG","WPS",4,9,FALSE,"summer_Communities"
"WPD","WPS",5,9,FALSE,"summer_Communities"
"WPG","WPS",3,9,FALSE,"summer_Communities"
"NRO","WPS",5,9,FALSE,"summer_Communities"
"NSS","WPS",5,9,FALSE,"summer_Communities"
"WNS","WPS",6,9,FALSE,"summer_Communities"
"SNR (was SNO)","WPS",6,9,FALSE,"summer_Communities"
"GBO (was GPT)","WPS",6,9,FALSE,"summer_Communities"
"GPW","WPS",6,9,FALSE,"summer_Communities"
"WDY","WPS",6,9,FALSE,"summer_Communities"
"GSN","WPS",6,9,FALSE,"summer_Communities"
"RDO","WPS",6,9,FALSE,"summer_Communities"
"PND","WPS",7,9,FALSE,"summer_Communities"
"RNO","WPS",7,9,FALSE,"summer_Communities"
"PNG","WPS",7,9,FALSE,"summer_Communities"
"GLS","WPS",7,9,FALSE,"summer_Communities"
"WPB","WPS",8,9,FALSE,"summer_Communities"
"WNP","WPS",8,9,FALSE,"summer_Communities"
"SPW","WPS",8,9,FALSE,"summer_Communities"
"ROW","WPS",8,9,FALSE,"summer_Communities"
"GPB","WPS",8,9,FALSE,"summer_Communities"
"GDO","WPS",9,9,TRUE,"summer_Communities"
"WDB","WPS",10,9,FALSE,"summer_Communities"
"SGB","WPS",9,9,TRUE,"summer_Communities"
"PNL","WPS",9,9,TRUE,"summer_Communities"
"WDT","WPS",9,9,TRUE,"summer_Communities"
"RGT","WPS",9,9,TRUE,"summer_Communities"
"RTT","WPS",11,9,FALSE,"summer_Communities"
"PBP (was PBB)","WPS",9,9,TRUE,"summer_Communities"
"STT","WPS",9,9,TRUE,"summer_Communities"
"GDN (was GDY)","WPS",11,9,FALSE,"summer_Communities"
"GPR","WPS",11,9,FALSE,"summer_Communities"
"WDD","WPS",11,9,FALSE,"summer_Communities"
"CRY","WPS",11,9,FALSE,"summer_Communities"
"WDG","WPS",11,9,FALSE,"summer_Communities"
"SWT","WDB",1,10,FALSE,"summer_Communities"
"SDO","WDB",1,10,FALSE,"summer_Communities"
"CGN","WDB",2,10,FALSE,"summer_Communities"
"GNG","WDB",2,10,FALSE,"summer_Communities"
"SDR","WDB",2,10,FALSE,"summer_Communities"
"SSS","WDB",2,10,FALSE,"summer_Communities"
"SYO","WDB",2,10,FALSE,"summer_Communities"
"PDN","WDB",2,10,FALSE,"summer_Communities"
"RBP","WDB",2,10,FALSE,"summer_Communities"
"SWB","WDB",2,10,FALSE,"summer_Communities"
"SDT","WDB",2,10,FALSE,"summer_Communities"
"SOG","WDB",3,10,FALSE,"summer_Communities"
"GTP","WDB",3,10,FALSE,"summer_Communities"
"SPT","WDB",3,10,FALSE,"summer_Communities"
"PLS","WDB",3,10,FALSE,"summer_Communities"
"NOD","WDB",3,10,FALSE,"summer_Communities"
"NRO","WDB",5,10,FALSE,"summer_Communities"
"NSS","WDB",5,10,FALSE,"summer_Communities"
"SNR (was SNO)","WDB",6,10,FALSE,"summer_Communities"
"GBO (was GPT)","WDB",6,10,FALSE,"summer_Communities"
"GPW","WDB",6,10,FALSE,"summer_Communities"
"GSN","WDB",6,10,FALSE,"summer_Communities"
"RDO","WDB",6,10,FALSE,"summer_Communities"
"PND","WDB",7,10,FALSE,"summer_Communities"
"RNO","WDB",7,10,FALSE,"summer_Communities"
"PNG","WDB",7,10,FALSE,"summer_Communities"
"GLS","WDB",7,10,FALSE,"summer_Communities"
"SPW","WDB",8,10,FALSE,"summer_Communities"
"ROW","WDB",8,10,FALSE,"summer_Communities"
"GPB","WDB",8,10,FALSE,"summer_Communities"
"GDO","WDB",9,10,FALSE,"summer_Communities"
"SGB","WDB",9,10,FALSE,"summer_Communities"
"PNL","WDB",9,10,FALSE,"summer_Communities"
"RGT","WDB",9,10,FALSE,"summer_Communities"
"RTT","WDB",11,10,FALSE,"summer_Communities"
"PBP (was PBB)","WDB",9,10,FALSE,"summer_Communities"
"STT","WDB",9,10,FALSE,"summer_Communities"
"GDN (was GDY)","WDB",11,10,FALSE,"summer_Communities"
"GPR","WDB",11,10,FALSE,"summer_Communities"
"CRY","WDB",11,10,FALSE,"summer_Communities"
"SWT","WTW",1,9,FALSE,"summer_Communities"
"SDO","WTW",1,9,FALSE,"summer_Communities"
"CGN","WTW",2,9,FALSE,"summer_Communities"
"WPW","WTW",1,9,FALSE,"summer_Communities"
"GNG","WTW",2,9,FALSE,"summer_Communities"
"SDR","WTW",2,9,FALSE,"summer_Communities"
"SSS","WTW",2,9,FALSE,"summer_Communities"
"SYO","WTW",2,9,FALSE,"summer_Communities"
"PDN","WTW",2,9,FALSE,"summer_Communities"
"RBP","WTW",2,9,FALSE,"summer_Communities"
"SWB","WTW",2,9,FALSE,"summer_Communities"
"SDT","WTW",2,9,FALSE,"summer_Communities"
"SOG","WTW",3,9,FALSE,"summer_Communities"
"GTP","WTW",3,9,FALSE,"summer_Communities"
"SPT","WTW",3,9,FALSE,"summer_Communities"
"PLS","WTW",3,9,FALSE,"summer_Communities"
"NOD","WTW",3,9,FALSE,"summer_Communities"
"WSY","WTW",4,9,FALSE,"summer_Communities"
"WOG","WTW",4,9,FALSE,"summer_Communities"
"WPD","WTW",5,9,FALSE,"summer_Communities"
"WPG","WTW",3,9,FALSE,"summer_Communities"
"NRO","WTW",5,9,FALSE,"summer_Communities"
"NSS","WTW",5,9,FALSE,"summer_Communities"
"WNS","WTW",6,9,FALSE,"summer_Communities"
"SNR (was SNO)","WTW",6,9,FALSE,"summer_Communities"
"GBO (was GPT)","WTW",6,9,FALSE,"summer_Communities"
"GPW","WTW",6,9,FALSE,"summer_Communities"
"WDY","WTW",6,9,FALSE,"summer_Communities"
"GSN","WTW",6,9,FALSE,"summer_Communities"
"RDO","WTW",6,9,FALSE,"summer_Communities"
"PND","WTW",7,9,FALSE,"summer_Communities"
"RNO","WTW",7,9,FALSE,"summer_Communities"
"PNG","WTW",7,9,FALSE,"summer_Communities"
"GLS","WTW",7,9,FALSE,"summer_Communities"
"WPB","WTW",8,9,FALSE,"summer_Communities"
"WNP","WTW",8,9,FALSE,"summer_Communities"
